lat;lon;ele;time;temperature;distance;velocity;acceleration;incline;forward_force;power;soc;battery_temp;dissipated_power;motor_current;drag_force;rolling_resistance;incline_force;motor_torque;motor_rpm
47.487691;11.974104;521.315767;9401.029000;27.734091;49198.183263;10.475377;-0.074629;-0.023976;13.161483;137.871502;0.573838;27.755564;0.000000;0.000000;34.023619;3.922872;-18.814698;0.000000;291.724950
47.487574;11.973961;520.927289;9402.659000;27.715441;49215.056621;10.349621;-0.075023;-0.022813;13.234502;136.972078;0.573838;27.755389;0.000000;0.000000;33.215225;3.922979;-17.901840;0.000000;288.222803
47.487498;11.973869;520.675920;9403.723000;28.262948;49225.974689;10.275485;-0.073912;-0.021649;13.703729;140.812459;0.573838;27.755176;0.000000;0.000000;32.682589;3.923080;-16.988957;0.000000;286.158214
47.487271;11.973743;520.055251;9406.338000;27.957349;49252.933128;10.170919;-0.071208;-0.020486;14.206202;144.490131;0.573838;27.761815;0.000000;0.000000;32.055688;3.923177;-16.076054;0.000000;283.246198
47.487172;11.973718;519.798141;9407.442000;27.707487;49264.100555;10.100007;-0.068009;-0.019842;14.549022;146.945230;0.573838;27.762895;0.000000;0.000000;31.637491;3.923228;-15.570971;0.000000;281.271409
47.487024;11.973690;519.416168;9409.103000;28.128883;49280.691349;10.028537;-0.068937;-0.019264;14.440074;144.812815;0.573838;27.762435;0.000000;0.000000;31.149123;3.923272;-15.117353;0.000000;279.281047
47.486604;11.973538;518.539417;9414.006000;28.415104;49328.769556;9.975371;-0.065592;-0.018686;14.805908;147.694428;0.573838;27.771418;0.000000;0.000000;30.793717;3.923315;-14.663729;0.000000;277.800457
47.486382;11.973480;518.162835;9416.592000;27.998905;49353.836600;9.933936;-0.064499;-0.018108;15.135330;150.353395;0.573838;27.779741;0.000000;0.000000;30.582016;3.923357;-14.210100;0.000000;276.646544
47.486011;11.973518;517.541604;9420.817000;27.725176;49395.188620;9.939213;-0.048444;-0.017530;16.936045;168.330955;0.573838;27.784371;0.000000;0.000000;30.644652;3.923397;-13.756461;0.000000;276.793498
47.485676;11.973611;516.972231;9424.718000;27.064082;49433.088758;9.895358;-0.048181;-0.016951;17.209938;170.298498;0.573838;27.783216;0.000000;0.000000;30.443791;3.923436;-13.302824;0.000000;275.572207
47.485534;11.973636;516.733350;9426.353000;27.187443;49448.989796;9.857932;-0.040293;-0.016373;18.053275;177.967946;0.573838;27.777337;0.000000;0.000000;30.202391;3.923474;-12.849179;0.000000;274.529927
47.485207;11.973602;516.185757;9430.021000;27.567388;49485.440185;9.839148;-0.038010;-0.015795;18.538566;182.403699;0.573838;27.766519;0.000000;0.000000;30.051366;3.923511;-12.395532;0.000000;274.006843
47.485120;11.973590;516.039795;9430.963000;27.415244;49495.156078;9.825350;-0.037189;-0.015217;18.989346;186.576975;0.573838;27.765581;0.000000;0.000000;29.982834;3.923546;-11.941881;0.000000;273.622584
47.484924;11.973561;515.771576;9433.182000;27.626514;49517.058958;9.821392;-0.036980;-0.014639;19.415588;190.688103;0.573838;27.761694;0.000000;0.000000;29.938601;3.923580;-11.488224;0.000000;273.512355
47.484873;11.973555;515.706397;9433.766000;27.583325;49522.747793;9.768653;-0.036135;-0.014061;19.620675;191.667562;0.573838;27.761299;0.000000;0.000000;29.622420;3.923612;-11.034562;0.000000;272.043643
47.484600;11.973499;515.355272;9436.893000;27.819846;49553.394288;9.694377;-0.033848;-0.013329;19.907222;192.988120;0.573838;27.758516;0.000000;0.000000;29.151967;3.923651;-10.460583;0.000000;269.975165
47.484471;11.973452;515.186019;9438.421000;27.519751;49568.166830;9.644130;-0.031301;-0.012562;20.440959;197.135265;0.573838;27.758985;0.000000;0.000000;28.879936;3.923690;-9.858558;0.000000;268.575849
47.484341;11.973376;515.007944;9440.031000;27.798251;49583.709423;9.582180;-0.030939;-0.012034;20.488635;196.325799;0.573838;27.757059;0.000000;0.000000;28.484329;3.923716;-9.444284;0.000000;266.850637
47.484303;11.973353;514.955639;9440.524000;27.587237;49588.274637;9.502741;-0.027339;-0.011667;20.614383;195.893135;0.573838;27.757161;0.000000;0.000000;28.033828;3.923733;-9.156045;0.000000;264.638350
47.483841;11.973054;514.313223;9446.773000;26.567267;49644.345262;9.441484;-0.028742;-0.011300;20.526515;193.800769;0.573838;27.751851;0.000000;0.000000;27.769887;3.923749;-8.867800;0.000000;262.932441
47.483722;11.972997;514.153873;9448.281000;27.085332;49658.253446;9.398571;-0.029836;-0.010932;20.428381;191.997580;0.573838;27.742920;0.000000;0.000000;27.471062;3.923766;-8.579556;0.000000;261.737353
47.483577;11.972952;513.965125;9450.049000;27.482956;49674.727503;9.291175;-0.028857;-0.010565;20.135874;187.085922;0.573838;27.737107;0.000000;0.000000;26.811932;3.923781;-8.291309;0.000000;258.746519
47.483475;11.972930;513.833805;9451.253000;26.950153;49686.189239;9.212335;-0.037886;-0.010198;19.295913;177.760420;0.573838;27.735577;0.000000;0.000000;26.406058;3.923796;-8.003068;0.000000;256.550954
47.483399;11.972914;513.736007;9452.175000;27.854964;49694.725155;9.191043;-0.039326;-0.009830;19.268373;177.096454;0.573838;27.731956;0.000000;0.000000;26.205435;3.923810;-7.714817;0.000000;255.957999
47.483155;11.972827;513.501842;9455.172000;28.320375;49722.633279;9.135641;-0.044421;-0.009521;18.749539;171.289048;0.573838;27.733799;0.000000;0.000000;25.851216;3.923822;-7.471838;0.000000;254.415111
47.482966;11.972644;513.309061;9458.050000;28.164381;49747.748564;9.158369;-0.044946;-0.009164;19.130598;175.205068;0.573838;27.742240;0.000000;0.000000;25.994055;3.923835;-7.191619;0.000000;255.048053
47.482737;11.972315;513.036635;9462.047000;27.448279;49783.239933;9.143990;-0.045160;-0.008807;19.374734;177.162369;0.573838;27.750676;0.000000;0.000000;25.975076;3.923848;-6.911404;0.000000;254.647626
47.482702;11.972265;512.995111;9462.620000;28.300363;49788.649547;9.176064;-0.044444;-0.008450;19.820970;181.878486;0.573838;27.749810;0.000000;0.000000;26.083811;3.923860;-6.631186;0.000000;255.540838
47.482535;11.971821;512.702012;9467.006000;27.629334;49826.834250;9.058527;-0.042756;-0.008093;19.629930;177.818239;0.573838;27.761884;0.000000;0.000000;25.477477;3.923872;-6.350970;0.000000;252.267590
47.482391;11.971687;512.556821;9469.062000;27.386457;49845.749481;8.990403;-0.032695;-0.007735;20.353942;182.990138;0.573838;27.760521;0.000000;0.000000;25.116435;3.923883;-6.070749;0.000000;250.370438
47.482165;11.971575;512.353396;9471.981000;27.248299;49872.251509;8.980768;-0.032089;-0.007378;20.640980;185.371846;0.573838;27.755062;0.000000;0.000000;25.074767;3.923893;-5.790530;0.000000;250.102109
47.482123;11.971555;512.315737;9472.490000;27.403765;49877.157579;8.886243;-0.030134;-0.007143;20.444547;181.675216;0.573838;27.753772;0.000000;0.000000;24.537122;3.923900;-5.605742;0.000000;247.469729
47.481969;11.971476;512.176621;9474.662000;27.360912;49895.281492;8.791885;-0.026514;-0.007070;20.276982;178.272889;0.573838;27.749971;0.000000;0.000000;24.022621;3.923902;-5.548439;0.000000;244.841979
47.481887;11.971471;512.121384;9475.726000;27.640208;49904.407215;8.681563;-0.019673;-0.006997;20.260879;175.896110;0.573838;27.747901;0.000000;0.000000;23.401934;3.923904;-5.491139;0.000000;241.769683
47.481747;11.971528;512.051708;9477.478000;27.635287;49920.553064;8.504945;-0.016514;-0.006924;19.628914;166.942838;0.573838;27.746958;0.000000;0.000000;22.459993;3.923906;-5.433838;0.000000;236.851105
47.481323;11.971790;511.831221;9484.044000;27.556523;49971.645732;8.320890;-0.009997;-0.007004;19.131909;159.194510;0.573838;27.743291;0.000000;0.000000;21.504600;3.923904;-5.496858;0.000000;231.725418
47.481222;11.971801;511.782625;9485.463000;27.773469;49982.906801;8.294544;-0.004527;-0.007120;19.327165;160.310023;0.573838;27.741966;0.000000;0.000000;21.353359;3.923901;-5.587923;0.000000;230.991730
47.480739;11.971707;511.548860;9491.960000;28.150323;50037.076522;8.263932;-0.002738;-0.007262;19.176160;158.470493;0.573838;27.742990;0.000000;0.000000;21.170119;3.923897;-5.698815;0.000000;230.139228
47.480604;11.971747;511.482794;9494.166000;28.029777;50052.385852;8.352328;-0.005180;-0.007475;19.277202;161.009508;0.573838;27.747483;0.000000;0.000000;21.634261;3.923890;-5.866518;0.000000;232.600919
47.480420;11.971900;511.381514;9497.355000;26.812551;50075.855178;8.359715;-0.005080;-0.007689;19.244046;160.874741;0.573838;27.751984;0.000000;0.000000;21.760758;3.923884;-6.034229;0.000000;232.806648
47.480159;11.972308;511.096642;9502.144000;26.278039;50118.073522;8.410704;0.009050;-0.007903;20.513043;172.529125;0.573838;27.729489;0.000000;0.000000;22.067094;3.923877;-6.201932;0.000000;234.226611
47.479748;11.972720;510.544802;9508.059000;28.022160;50173.275401;8.479692;0.008749;-0.008116;20.556341;174.311432;0.573838;27.686562;0.000000;0.000000;22.302163;3.923871;-6.369641;0.000000;236.147826
47.479516;11.972925;510.244425;9511.315000;26.871561;50203.322736;8.711973;0.019046;-0.008330;22.542071;196.385908;0.573838;27.692026;0.000000;0.000000;23.631861;3.923864;-6.537345;0.000000;242.616544
47.479259;11.973074;509.937598;9514.863000;27.442617;50234.015352;8.854158;0.014558;-0.008544;22.747510;201.410047;0.573838;27.677471;0.000000;0.000000;24.364054;3.923857;-6.705050;0.000000;246.576203
47.479028;11.973215;509.659829;9517.720000;26.969943;50261.801258;9.173761;0.018744;-0.008839;24.683720;226.442549;0.573838;27.674116;0.000000;0.000000;26.196773;3.923847;-6.936436;0.000000;255.476711
47.478908;11.973365;509.485207;9519.782000;26.654010;50279.269031;9.415609;0.021379;-0.009220;26.024020;245.032011;0.573838;27.666856;0.000000;0.000000;27.625894;3.923833;-7.235996;0.000000;262.211859
47.478713;11.973600;509.191512;9522.508000;27.825731;50307.234336;9.503347;0.011139;-0.009602;25.313928;240.567045;0.573838;27.653051;0.000000;0.000000;28.034572;3.923819;-7.535554;0.000000;264.655237
47.478596;11.973691;509.015869;9524.014000;27.934578;50321.932145;9.514081;0.008652;-0.009984;24.869233;236.607897;0.573838;27.654351;0.000000;0.000000;28.088370;3.923804;-7.835112;0.000000;264.954158
47.478441;11.973725;508.807651;9525.733000;27.266745;50339.355740;9.471480;0.004080;-0.009995;24.306010;230.213895;0.573838;27.656760;0.000000;0.000000;27.899975;3.923804;-7.844196;0.000000;263.767792
47.478398;11.973735;508.749811;9526.228000;26.259479;50344.195823;9.594962;-0.000424;-0.009949;24.810513;238.055945;0.573838;27.655794;0.000000;0.000000;28.728718;3.923806;-7.808091;0.000000;267.206597
47.478121;11.973863;508.364196;9529.557000;27.281878;50376.464049;9.563954;-0.008955;-0.009903;23.882936;228.415306;0.573838;27.632553;0.000000;0.000000;28.447512;3.923808;-7.771983;0.000000;266.343061
47.478027;11.973888;508.237285;9530.682000;27.750902;50387.083894;9.586712;-0.015008;-0.009736;23.621680;226.454248;0.573838;27.630580;0.000000;0.000000;28.538939;3.923814;-7.640448;0.000000;266.976836
47.477941;11.973865;508.121156;9531.786000;26.815544;50396.801624;9.439655;-0.020413;-0.009406;22.666098;213.960150;0.573838;27.631244;0.000000;0.000000;27.756768;3.923826;-7.381426;0.000000;262.881506
47.477666;11.973451;507.599827;9536.199000;27.646680;50440.426340;9.351557;-0.025621;-0.009076;21.919247;204.979096;0.573838;27.613246;0.000000;0.000000;27.167519;3.923838;-7.122406;0.000000;260.428094
47.477502;11.973186;507.277126;9539.067000;27.547345;50467.429911;9.213545;-0.035719;-0.008746;20.584184;189.653307;0.573838;27.613725;0.000000;0.000000;26.381282;3.923850;-6.863388;0.000000;256.584642
47.477466;11.973129;507.207061;9539.741000;27.844646;50473.292940;9.056617;-0.043340;-0.008415;19.317578;174.951901;0.573838;27.613502;0.000000;0.000000;25.465302;3.923861;-6.604365;0.000000;252.214405
47.477327;11.972878;506.915627;9542.516000;27.614790;50497.680097;8.867094;-0.049678;-0.008085;18.034460;159.913255;0.573838;27.616709;0.000000;0.000000;24.430169;3.923872;-6.345341;0.000000;246.936464
47.477250;11.972679;506.837269;9544.457000;27.068466;50514.913306;8.680471;-0.050231;-0.007730;17.294349;150.123104;0.573838;27.616690;0.000000;0.000000;23.455468;3.923883;-6.066491;0.000000;241.739271
47.477217;11.972442;506.775524;9546.534000;28.153286;50533.099034;8.576588;-0.049652;-0.007302;17.036103;146.111643;0.573838;27.610997;0.000000;0.000000;22.815152;3.923895;-5.730822;0.000000;238.846269
47.477245;11.972324;506.743613;9547.679000;27.475735;50542.497955;8.383880;-0.048166;-0.006815;16.573122;138.947076;0.573838;27.614102;0.000000;0.000000;21.850619;3.923909;-5.348141;0.000000;233.479615
47.477206;11.972195;506.707553;9549.041000;27.541348;50553.118620;8.233503;-0.060691;-0.006324;15.175257;124.945526;0.573838;27.613159;0.000000;0.000000;21.069297;3.923922;-4.962667;0.000000;229.291822
47.477158;11.972156;506.686879;9549.845000;27.088366;50559.207820;8.155959;-0.060721;-0.005832;15.194607;123.926591;0.573838;27.612871;0.000000;0.000000;20.705543;3.923933;-4.577189;0.000000;227.132321
47.477079;11.971964;506.629522;9552.021000;27.333359;50576.101112;8.084544;-0.063060;-0.005341;15.015535;121.393762;0.573838;27.607164;0.000000;0.000000;20.328082;3.923944;-4.191706;0.000000;225.143520
47.477075;11.971910;506.615660;9552.534000;27.112599;50580.183782;8.001495;-0.058403;-0.004850;15.372765;123.005111;0.573838;27.606462;0.000000;0.000000;19.927257;3.923954;-3.806229;0.000000;222.830717
47.477056;11.971637;506.545631;9555.141000;27.468527;50600.809588;7.895786;-0.059763;-0.004122;15.289769;120.724746;0.573838;27.600024;0.000000;0.000000;19.381397;3.923967;-3.234588;0.000000;219.886853
47.476993;11.971057;506.395734;9560.713000;28.410854;50644.958846;7.843037;-0.058900;-0.003338;15.656327;122.793152;0.573838;27.596361;0.000000;0.000000;19.063886;3.923978;-2.619517;0.000000;218.417862
47.476970;11.970828;506.336658;9562.868000;26.869049;50662.358355;7.888546;-0.050317;-0.002554;17.279179;136.307602;0.573838;27.605137;0.000000;0.000000;19.385011;3.923987;-2.004445;0.000000;219.685229
47.476919;11.970359;506.215445;9567.304000;26.748219;50698.059415;7.971607;-0.053926;-0.001770;18.024221;143.682016;0.573838;27.588810;0.000000;0.000000;19.803648;3.923994;-1.389370;0.000000;221.998377
47.476866;11.969906;506.139527;9571.792000;28.290585;50732.611059;7.993744;-0.052008;-0.001160;18.664698;149.200810;0.573838;27.569947;0.000000;0.000000;19.812074;3.923997;-0.910755;0.000000;222.614840
47.476770;11.969109;506.010180;9579.713000;27.450338;50793.453635;7.985434;-0.051813;0.000427;19.940759;159.235606;0.573838;27.598488;0.000000;0.000000;19.826476;3.924000;0.335317;0.000000;222.383421
47.476746;11.968708;505.945859;9583.379000;27.220464;50823.708897;7.949100;-0.046113;0.002015;21.477965;170.730497;0.573838;27.595773;0.000000;0.000000;19.661654;3.923992;1.581387;0.000000;221.371582
47.476743;11.968252;505.872998;9587.457000;28.074952;50857.981416;7.840843;-0.041531;0.003603;22.504638;176.455325;0.573838;27.588120;0.000000;0.000000;19.075664;3.923975;2.827456;0.000000;218.356760
47.476790;11.967785;505.797560;9591.901000;27.252192;50893.465971;7.662809;-0.037302;0.006414;24.242927;185.768908;0.573838;27.598938;0.000000;0.000000;18.269301;3.923919;5.033893;0.000000;213.398754
47.476865;11.967339;505.887996;9596.287000;28.468005;50928.007134;7.455962;-0.037711;0.009259;25.399415;189.377068;0.573838;27.591333;0.000000;0.000000;17.226397;3.923832;7.266056;0.000000;207.638354
47.477022;11.966508;506.129554;9604.878000;27.893963;50992.855150;7.190715;-0.031954;0.012103;26.918220;193.561252;0.573838;27.628991;0.000000;0.000000;16.052623;3.923713;9.498164;0.000000;200.251595
47.477049;11.965995;506.273603;9610.531000;27.311044;51031.526411;6.844923;-0.031056;0.014947;27.743068;189.899164;0.573564;27.637097;0.545569;2.219723;14.573814;3.923562;11.730191;3.329584;190.621754
47.477042;11.965717;506.351484;9613.853000;28.633654;51052.434006;6.378297;-0.032222;0.017792;27.906710;177.997271;0.573403;27.632048;0.552024;2.232816;12.598937;3.923379;13.962123;3.349224;177.626845
47.476926;11.964984;506.784333;9623.315000;27.252143;51109.012626;5.831489;-0.033745;0.021121;28.377191;165.481269;0.572935;27.680514;0.570794;2.270459;10.579216;3.923125;16.574472;3.405689;162.398995
47.476752;11.964277;508.388454;9634.521000;27.926048;51165.560405;5.314670;-0.035477;0.024666;29.206492;155.222858;0.572364;27.657868;0.604644;2.336811;8.765777;3.922806;19.356089;3.505217;148.006290
47.476630;11.963788;509.499750;9643.797000;27.704646;51204.735284;4.810869;-0.035880;0.028152;30.329482;145.911154;0.571874;27.671516;0.652035;2.426662;7.186980;3.922445;22.090470;3.639993;133.976118
47.476416;11.962598;512.125078;9669.600000;28.205871;51297.282163;4.326901;-0.036158;0.031633;31.653410;136.961182;0.570450;27.679455;0.710202;2.532589;5.802213;3.922037;24.821788;3.798884;120.498292
47.476276;11.961231;517.620312;9704.990000;28.335756;51401.193187;3.906460;-0.035818;0.035115;33.333208;130.214856;0.568394;27.778179;0.787580;2.666990;4.724252;3.921581;27.552804;4.000485;108.789584
47.476258;11.960891;518.992679;9714.090000;27.571002;51426.824546;3.533449;-0.034638;0.038597;35.307870;124.758575;0.567834;27.805157;0.883657;2.824983;3.874320;3.921078;30.283485;4.237474;98.401742
47.476269;11.960623;520.073111;9721.202000;27.178291;51447.003501;3.201023;-0.032698;0.042079;37.501841;120.044271;0.567369;27.798248;0.996887;3.000522;3.183366;3.920527;33.013801;4.500783;89.144131
47.476362;11.960254;521.657857;9732.129000;27.784986;51476.601403;2.954043;-0.030441;0.045324;39.747563;117.416025;0.566612;27.766824;1.119855;3.180203;2.705102;3.919970;35.557748;4.770304;82.266072
47.476429;11.960097;522.405022;9737.422000;27.216142;51490.556019;2.780568;-0.028880;0.048513;42.067941;116.972784;0.566223;27.768633;1.254421;3.365856;2.401042;3.919383;38.057939;5.048784;77.435030
47.476614;11.959795;524.343275;9749.371000;28.561694;51521.188104;2.668779;-0.025725;0.051530;44.484918;118.720394;0.565297;27.738976;1.402705;3.559238;2.201484;3.918791;40.422633;5.338857;74.321836
47.476677;11.959700;525.019580;9753.138000;27.623268;51531.190626;2.608826;-0.018465;0.054459;47.269754;123.318587;0.564987;27.755666;1.583826;3.782053;2.110078;3.918182;42.718658;5.673080;72.652254
47.476892;11.959376;527.326851;9766.383000;27.372339;51565.315105;2.567426;-0.014838;0.057193;49.635826;127.436328;0.563841;27.751524;1.746350;3.971362;2.044779;3.917584;44.860541;5.957044;71.499317
47.476990;11.959175;528.586248;9773.868000;27.647340;51583.941536;2.518002;-0.012219;0.058891;51.095256;128.657960;0.563174;27.740103;1.850554;4.088131;1.964715;3.917197;46.190875;6.132197;70.122918
47.477078;11.958901;530.127773;9783.103000;26.706437;51606.740653;2.489274;-0.008189;0.060589;52.708563;131.206040;0.562325;27.739457;1.969260;4.217212;1.925808;3.916800;47.521075;6.325818;69.322872
47.477103;11.958611;531.613341;9792.506000;26.894193;51628.712163;2.461602;-0.006272;0.060853;53.024891;130.526186;0.561456;27.694637;1.992968;4.242522;1.881716;3.916737;47.728219;6.363782;68.552257
47.477095;11.958411;532.631416;9798.773000;27.980207;51643.769456;2.453631;-0.002983;0.059577;52.269664;128.250489;0.560885;27.671983;1.936601;4.182096;1.862580;3.917038;46.728709;6.273144;68.330282
47.477019;11.958068;534.465635;9810.351000;27.051553;51670.897495;2.430340;0.000558;0.058269;51.498042;125.157767;0.559846;27.694179;1.879845;4.120358;1.832636;3.917340;45.703400;6.180538;67.681657
47.476965;11.957938;535.241011;9815.087000;26.856545;51682.365296;2.431919;0.004536;0.056960;50.794596;123.528322;0.559427;27.680694;1.828840;4.064076;1.836039;3.917636;44.678013;6.096113;67.725611
47.476677;11.957384;538.610660;9837.347000;27.648326;51734.892507;2.475080;0.009422;0.055651;50.220219;124.299066;0.557478;27.596925;1.787713;4.018120;1.896015;3.917925;43.652549;6.027180;68.927600
47.476519;11.956969;540.844434;9851.759000;27.972852;51770.689914;2.543406;0.012285;0.054343;49.527433;125.968349;0.556234;27.605641;1.738731;3.962690;1.999447;3.918207;42.627011;5.944035;70.830371
47.476475;11.956693;542.174324;9860.557000;27.739477;51792.002110;2.673014;0.013352;0.052301;48.223965;128.903340;0.555494;27.624695;1.648415;3.858399;2.209777;3.918634;41.027363;5.787599;74.439792
47.476455;11.955747;546.613004;9887.998000;27.878024;51863.134338;2.844985;0.014429;0.049952;46.760161;133.031947;0.553257;27.648949;1.549861;3.741280;2.500774;3.919105;39.185973;5.611921;79.228940
47.476380;11.955388;548.375220;9897.669000;27.001602;51891.374782;3.099241;0.017037;0.047603;45.602696;141.333747;0.552489;27.662877;1.474082;3.648672;2.975772;3.919555;37.344373;5.473008;86.309629
47.476170;11.954834;549.982125;9912.814000;26.669095;51939.112236;3.395754;0.016774;0.045253;44.340165;150.568310;0.551318;27.617024;1.393591;3.547657;3.575683;3.919983;35.502561;5.321485;94.567122
47.476064;11.954507;550.726869;9920.317000;28.130667;51966.368643;3.800163;0.016155;0.042904;43.329331;164.658536;0.550751;27.583459;1.330775;3.466780;4.455949;3.920389;33.660555;5.200170;105.829358
47.476000;11.954085;551.615013;9928.202000;27.218660;51998.873280;4.035467;0.012269;0.040554;41.760201;168.521903;0.550177;27.606982;1.236135;3.341234;5.039571;3.920774;31.818364;5.011850;112.382237
47.476003;11.953760;552.282479;9933.202000;27.254583;52023.301431;4.199561;0.012128;0.038205;40.323996;169.343068;0.549826;27.598427;1.152571;3.226323;5.456661;3.921137;29.975996;4.839484;116.952030
47.476025;11.953545;552.729023;9936.236000;28.044097;52039.644208;4.427422;0.012522;0.035773;39.040889;172.850485;0.549619;27.593866;1.080389;3.123662;6.048641;3.921489;28.068972;4.685492;123.297650
47.476146;11.952947;554.010890;9943.562000;27.658115;52086.558463;4.606801;0.013620;0.033330;37.720293;173.769874;0.549138;27.611836;1.008535;3.018001;6.556090;3.921821;26.152794;4.527001;128.293107
47.476287;11.952322;555.118704;9953.800000;27.607944;52136.078600;4.729657;0.014746;0.031060;36.384144;172.084526;0.548488;27.616126;0.938350;2.911095;6.910668;3.922107;24.371685;4.366643;131.714488
47.476552;11.951510;556.509702;9970.478000;28.462501;52203.846825;4.823295;0.014911;0.028876;34.939531;168.523663;0.547473;27.618330;0.865316;2.795512;7.165452;3.922364;22.658823;4.193268;134.322174
47.476592;11.951415;556.682363;9972.205000;27.058241;52212.258694;4.907998;0.014115;0.026693;33.451523;164.180011;0.547372;27.625893;0.793181;2.676456;7.453881;3.922602;20.945854;4.014685;136.681042
47.476630;11.951323;556.848688;9973.924000;27.843920;52220.361897;4.887597;0.013619;0.024440;31.563778;154.271028;0.547277;27.621257;0.706185;2.525418;7.372600;3.922828;19.178797;3.788127;136.112901
47.476674;11.951227;557.027619;9975.914000;27.408507;52229.079273;4.856781;0.012350;0.022125;29.563852;143.585153;0.547175;27.623719;0.619531;2.365404;7.290315;3.923040;17.362515;3.548106;135.254713
47.476728;11.951106;557.251296;9978.299000;27.514296;52239.976607;4.664360;0.011411;0.021244;28.228464;131.667727;0.547058;27.621422;0.564827;2.258559;6.721542;3.923115;16.670953;3.387839;129.896061
47.477045;11.950510;558.421240;9989.769000;28.144234;52296.975282;4.617400;0.009018;0.020679;27.444598;126.722676;0.546509;27.616503;0.533893;2.195842;6.572183;3.923161;16.227785;3.293763;128.588270
47.477146;11.950217;558.887950;9995.049000;27.633918;52321.694235;4.648468;0.008068;0.020109;27.021309;125.607703;0.546260;27.630982;0.517551;2.161975;6.671852;3.923207;15.780811;3.242962;129.453496
47.477198;11.949879;559.373855;10000.179000;27.649148;52347.746340;4.762784;0.007508;0.019539;26.860313;127.929868;0.546020;27.631582;0.511402;2.149094;7.003273;3.923251;15.333177;3.223640;132.637029
47.477190;11.949566;559.812910;10005.434000;27.916254;52371.286615;4.891337;0.004057;0.018968;26.512864;129.683351;0.545777;27.632567;0.498258;2.121294;7.379485;3.923294;14.885539;3.181941;136.217054
47.477116;11.949181;560.373976;10012.322000;27.197524;52401.368501;4.946736;0.006491;0.018398;26.445684;130.819809;0.545460;27.643020;0.495736;2.115919;7.565141;3.923336;14.437894;3.173879;137.759830
47.476885;11.948378;561.597283;10027.317000;26.960395;52466.956917;4.928818;0.007635;0.017906;26.101195;128.648048;0.544777;27.611067;0.482905;2.088357;7.515268;3.923371;14.051773;3.132535;137.260855
47.476720;11.947488;562.795428;10038.850000;26.857595;52536.315858;4.886822;0.050856;0.016887;28.633468;139.926673;0.544202;27.574887;0.581150;2.290964;7.389214;3.923441;13.252319;3.436446;136.091327
47.476697;11.946867;563.544319;10046.641000;26.396822;52583.057457;4.893821;0.050193;0.015868;27.812886;136.111280;0.543824;27.547799;0.548318;2.225309;7.421125;3.923506;12.452845;3.337963;136.286225
47.476698;11.946190;564.359522;10056.952000;28.408104;52633.937879;4.902029;0.056854;0.014849;27.520898;134.908240;0.543329;27.489568;0.536866;2.201947;7.395653;3.923567;11.653360;3.302921;136.514810
47.476704;11.945422;565.284361;10070.101000;26.828396;52691.661185;4.981623;0.072544;0.013831;28.258144;140.771405;0.542682;27.551445;0.566015;2.260934;7.677135;3.923625;10.853863;3.391401;138.731382
47.476668;11.944668;566.189037;10082.588000;27.269373;52748.469687;5.116915;0.077126;0.012808;28.232516;144.463391;0.542067;27.507713;0.564989;2.258884;8.087026;3.923678;10.051743;3.388325;142.499100
47.476617;11.944179;566.780606;10090.414000;27.241593;52785.655742;5.286048;0.076431;0.011719;27.865774;147.299826;0.541687;27.499248;0.550406;2.229541;8.630659;3.923731;9.196923;3.344311;147.209223
47.476481;11.943343;567.808675;10102.937000;27.533703;52850.280238;5.362264;0.075537;0.010712;27.244936;146.094535;0.541092;27.484433;0.526153;2.179867;8.871607;3.923775;8.406620;3.269801;149.331723
47.476448;11.943159;568.036279;10105.649000;27.787869;52864.587479;5.560720;0.072692;0.009716;26.896605;149.564494;0.540965;27.485379;0.512785;2.151997;9.532113;3.923815;7.625306;3.227996;154.858459
47.476347;11.942578;568.601049;10113.531000;27.810237;52909.674223;5.835547;0.070676;0.009095;27.211809;158.795804;0.540591;27.498128;0.524875;2.177217;10.496114;3.923838;7.137783;3.265825;162.512024
47.476340;11.942539;568.601493;10114.031000;27.088461;52912.706898;6.270568;0.051319;0.008768;27.059034;169.675527;0.540568;27.498960;0.518997;2.164993;12.148480;3.923849;6.881147;3.247490;174.626767
47.476171;11.941564;568.612561;10125.195000;27.296439;52988.355395;6.669964;0.049614;0.008441;28.253284;188.448385;0.540018;27.477309;0.565820;2.260545;13.735794;3.923860;6.624504;3.390818;185.749382
47.476118;11.941273;568.615875;10128.032000;27.521290;53011.005997;7.014259;0.048144;0.008183;29.376345;206.053301;0.540018;27.474743;0.000000;0.000000;15.179077;3.923869;6.421865;0.000000;195.337538
47.476099;11.941171;568.617038;10129.067000;27.255654;53018.957746;7.323016;0.048049;0.007979;30.589445;224.006982;0.540018;27.474984;0.000000;0.000000;16.559433;3.923875;6.262202;0.000000;203.935981
47.475886;11.940084;568.623822;10138.799000;28.183673;53104.016884;7.429654;0.048152;0.007758;30.857462;229.260260;0.540018;27.464312;0.000000;0.000000;16.992715;3.923882;6.088719;0.000000;206.905709
47.475722;11.939428;568.557424;10144.952000;27.625487;53156.584210;7.318924;0.048800;0.007388;30.146971;220.643395;0.540018;27.486443;0.000000;0.000000;16.520714;3.923893;5.798374;0.000000;203.822042
47.475553;11.938904;568.502308;10150.277000;27.747439;53200.220232;7.255036;0.052251;0.006450;29.393090;213.247935;0.540018;27.490145;0.000000;0.000000;16.227077;3.923918;5.061992;0.000000;202.042849
